post_id,platform,post_type,post_time,likes,comments,shares,post_day,sentiment_score
3647,Twitter,carousel,12/08/2023 13:48,3219,65,734,Thursday,negative
3648,Facebook,image,11/09/2023 18:48,1750,943,934,Thursday,positive
3649,LinkedIn,text,12/18/2023 18:14,4560,502,132,Wednesday,positive
3650,Twitter,image,01/17/2023 00:21,2994,288,286,Wednesday,positive
3651,Facebook,carousel,08/24/2023 10:02,2473,434,855,Sunday,negative
3652,Facebook,text,07/01/2023 02:46,2111,416,226,Sunday,neutral
3653,LinkedIn,poll,06/21/2023 22:17,4947,968,544,Sunday,neutral
3654,Twitter,text,09/04/2023 17:45,2020,444,358,Wednesday,positive
3655,Instagram,poll,08/20/2023 02:29,4169,564,625,Sunday,neutral
3656,LinkedIn,image,11/20/2023 12:40,1919,142,651,Tuesday,neutral
3657,Twitter,carousel,06/05/2023 07:37,4442,381,551,Monday,neutral
3658,LinkedIn,carousel,07/19/2023 01:51,3898,570,977,Friday,neutral
3659,Instagram,poll,03/26/2023 07:51,699,777,996,Friday,neutral
3660,LinkedIn,poll,03/28/2023 04:51,2096,221,703,Sunday,positive
3661,Twitter,carousel,09/06/2023 16:37,3833,597,921,Saturday,neutral
3662,Facebook,video,05/18/2023 03:43,1262,301,865,Tuesday,neutral
3663,Twitter,poll,11/26/2023 17:04,2944,171,144,Saturday,negative
3664,Facebook,carousel,12/16/2023 03:08,4822,702,566,Sunday,negative
3665,Facebook,video,10/13/2023 04:57,935,578,918,Monday,neutral
3666,Twitter,poll,06/17/2023 19:22,3588,803,646,Thursday,positive
3667,Facebook,video,05/22/2023 21:01,183,446,53,Wednesday,negative
3668,LinkedIn,text,08/09/2023 00:59,3523,518,244,Tuesday,neutral
3669,Instagram,image,12/01/2023 09:55,1830,499,705,Wednesday,neutral
3670,Facebook,carousel,08/28/2023 02:32,3758,974,538,Wednesday,neutral
3671,LinkedIn,poll,07/13/2023 23:32,1986,331,355,Friday,positive
3672,Twitter,poll,04/30/2023 13:01,4988,698,377,Monday,positive
3673,LinkedIn,video,07/30/2023 06:44,606,135,435,Saturday,negative
3674,Instagram,video,11/26/2023 06:05,1511,879,816,Wednesday,neutral
3675,Facebook,image,06/29/2023 08:22,871,706,935,Friday,negative
3676,LinkedIn,carousel,06/14/2023 09:30,4551,731,219,Saturday,neutral
3677,LinkedIn,carousel,02/21/2023 10:26,4077,396,613,Friday,positive
3678,LinkedIn,text,11/29/2023 12:09,1941,409,393,Wednesday,positive
3679,Facebook,text,06/28/2023 15:35,530,357,695,Saturday,positive
3680,Instagram,carousel,06/24/2023 13:59,361,407,749,Sunday,positive
3681,Instagram,image,04/03/2023 04:29,4628,126,882,Saturday,neutral
3682,Twitter,carousel,09/15/2023 09:54,1486,514,903,Tuesday,negative
3683,Facebook,video,07/26/2023 07:18,2681,739,840,Tuesday,positive
3684,Facebook,carousel,03/23/2023 17:09,2938,316,665,Thursday,negative
3685,Facebook,image,04/18/2023 01:39,1358,531,536,Thursday,negative
3686,Twitter,text,01/11/2023 03:17,3204,891,164,Tuesday,neutral
3687,LinkedIn,carousel,04/16/2023 12:50,4825,167,437,Friday,positive
3688,Instagram,text,12/31/2023 08:43,1111,332,511,Thursday,negative
3689,Instagram,text,08/15/2023 02:02,3115,872,147,Friday,positive
3690,LinkedIn,image,05/20/2023 15:29,2779,70,218,Sunday,neutral
3691,Instagram,text,04/27/2023 05:24,3696,437,94,Friday,negative
3692,LinkedIn,carousel,04/23/2023 20:08,833,692,825,Friday,negative
3693,Twitter,image,10/03/2023 01:51,2960,483,271,Wednesday,positive
3694,Instagram,video,02/26/2023 08:13,146,495,728,Sunday,negative
3695,Instagram,image,10/25/2023 21:03,824,590,44,Wednesday,neutral
3696,Facebook,carousel,05/10/2023 16:06,4588,564,408,Sunday,negative
3697,Facebook,video,08/27/2023 02:10,3571,693,786,Friday,neutral
3698,LinkedIn,image,01/25/2023 22:33,4310,159,652,Sunday,positive
3699,LinkedIn,image,07/27/2023 01:41,2458,904,886,Saturday,neutral
3700,Instagram,image,01/15/2023 06:15,4025,222,173,Monday,negative
3701,Twitter,carousel,07/25/2023 00:30,1108,491,259,Friday,positive
3702,Twitter,video,11/17/2023 05:54,1482,295,260,Wednesday,negative
3703,Twitter,image,03/30/2023 19:06,807,527,362,Thursday,negative
3704,Facebook,carousel,10/22/2023 12:42,1264,19,571,Saturday,negative
3705,Facebook,image,07/26/2023 06:33,686,786,592,Tuesday,negative
3706,LinkedIn,text,11/01/2023 05:48,2951,607,493,Monday,positive
3707,Twitter,poll,11/01/2023 06:06,1417,218,980,Saturday,negative
3708,LinkedIn,video,12/12/2023 01:08,257,137,666,Friday,positive
3709,Twitter,poll,06/10/2023 16:59,2004,762,660,Wednesday,neutral
3710,Facebook,video,10/22/2023 06:43,3552,147,433,Friday,neutral
3711,Twitter,carousel,12/22/2023 19:48,984,635,351,Saturday,neutral
3712,Instagram,video,02/05/2023 04:04,1839,231,925,Sunday,negative
3713,Facebook,image,07/25/2023 11:29,3829,590,554,Friday,negative
3714,Twitter,video,08/06/2023 04:54,3033,66,36,Wednesday,positive
3715,Twitter,poll,05/15/2023 06:09,1174,233,884,Monday,neutral
3716,Facebook,carousel,07/04/2023 22:58,2452,963,409,Monday,negative
3717,Instagram,image,12/10/2023 03:17,369,515,237,Tuesday,negative
3718,Twitter,text,08/24/2023 00:00,2168,507,728,Saturday,neutral
3719,Facebook,text,09/04/2023 04:53,2147,268,831,Saturday,negative
3720,LinkedIn,text,11/23/2023 21:40,2126,943,707,Wednesday,positive
3721,Instagram,poll,12/16/2023 13:11,1099,269,332,Thursday,positive
3722,Twitter,image,07/24/2023 23:51,864,74,566,Tuesday,negative
3723,Instagram,carousel,02/28/2023 12:29,3818,70,577,Monday,neutral
3724,Twitter,carousel,03/13/2023 10:53,3272,537,959,Saturday,negative
3725,Facebook,text,11/13/2023 11:51,461,477,17,Monday,positive
3726,Instagram,text,08/27/2023 10:26,958,742,177,Wednesday,negative
3727,LinkedIn,video,11/15/2023 09:31,4572,794,766,Wednesday,negative
3728,Twitter,video,05/21/2023 00:00,1935,698,939,Friday,neutral
3729,Twitter,carousel,12/11/2023 02:11,1744,964,657,Wednesday,neutral
3730,LinkedIn,poll,01/06/2023 10:43,1458,309,407,Monday,positive
3731,Instagram,image,04/01/2023 05:05,632,473,572,Saturday,positive
3732,Instagram,video,09/11/2023 07:59,1824,535,725,Wednesday,neutral
3733,Twitter,text,04/22/2023 03:01,1834,916,649,Wednesday,neutral
3734,LinkedIn,image,08/17/2023 22:59,4447,80,425,Wednesday,positive
3735,Facebook,video,01/08/2023 17:29,2783,933,330,Tuesday,negative
3736,Instagram,carousel,02/10/2023 09:17,2772,993,448,Monday,positive
3737,Instagram,image,08/06/2023 09:53,2950,323,208,Saturday,negative
3738,Facebook,carousel,06/07/2023 13:30,2875,891,551,Sunday,positive
3739,Twitter,carousel,01/06/2023 12:09,2238,394,811,Monday,negative
3740,LinkedIn,poll,05/06/2023 23:13,481,422,567,Sunday,neutral
3741,Facebook,poll,02/04/2023 01:19,940,453,542,Sunday,positive
3742,LinkedIn,carousel,09/26/2023 22:49,2789,171,171,Monday,neutral
3743,Instagram,carousel,04/13/2023 17:36,2490,323,260,Wednesday,positive
3744,Twitter,image,04/06/2023 23:40,2994,91,181,Tuesday,negative
3745,Facebook,video,12/16/2023 13:47,2574,351,446,Tuesday,negative
3746,LinkedIn,carousel,10/12/2023 19:58,3366,903,17,Friday,negative
3747,Instagram,image,04/12/2023 02:15,597,919,704,Sunday,negative
3748,Facebook,image,07/30/2023 14:04,1485,79,526,Wednesday,neutral
3749,LinkedIn,video,10/11/2023 19:34,3644,516,664,Saturday,neutral
3750,Twitter,carousel,07/18/2023 00:50,3091,891,961,Wednesday,negative
3751,LinkedIn,poll,01/09/2023 20:35,1212,242,696,Thursday,neutral
3752,Twitter,carousel,04/03/2023 09:14,2252,134,737,Thursday,positive
3753,Twitter,text,11/02/2023 02:12,327,215,724,Sunday,negative
3754,LinkedIn,poll,05/15/2023 13:15,2589,379,660,Monday,neutral
3755,Twitter,video,02/14/2023 19:38,2062,677,258,Wednesday,negative
3756,Instagram,text,02/21/2023 18:25,4641,109,372,Tuesday,neutral
3757,LinkedIn,poll,05/29/2023 08:09,2335,410,501,Saturday,positive
3758,Instagram,poll,10/14/2023 19:35,4095,397,279,Sunday,positive
3759,Instagram,image,03/15/2023 16:09,3399,376,709,Monday,neutral
3760,Instagram,video,01/01/2023 14:07,3975,977,413,Wednesday,positive
3761,Facebook,video,05/20/2023 18:59,4617,882,763,Friday,negative
3762,Twitter,poll,10/25/2023 05:14,343,549,849,Thursday,neutral
3763,LinkedIn,video,09/24/2023 18:23,2027,283,701,Sunday,neutral
3764,Facebook,poll,06/21/2023 15:37,3978,81,625,Friday,positive
3765,Instagram,video,02/15/2023 23:37,1982,914,580,Sunday,neutral
3766,Facebook,video,10/31/2023 11:31,3856,440,876,Friday,neutral
3767,Instagram,video,12/17/2023 19:25,1351,98,885,Sunday,positive
3768,Twitter,poll,05/13/2023 12:20,3176,204,256,Saturday,positive
3769,LinkedIn,image,07/11/2023 07:00,92,460,349,Thursday,negative
3770,Twitter,poll,09/09/2023 11:00,1230,878,123,Sunday,neutral
3771,LinkedIn,text,08/26/2023 11:44,714,45,352,Tuesday,negative
3772,Facebook,carousel,08/17/2023 08:29,367,797,766,Tuesday,negative
3773,LinkedIn,text,03/17/2023 03:20,4740,573,113,Tuesday,positive
3774,LinkedIn,poll,03/19/2023 18:28,2122,811,596,Tuesday,negative
3775,Facebook,carousel,10/21/2023 14:05,249,950,399,Thursday,neutral
3776,LinkedIn,poll,04/04/2023 05:33,2893,968,87,Wednesday,positive
3777,Facebook,poll,11/30/2023 23:11,4349,790,90,Thursday,negative
3778,Facebook,image,03/28/2023 22:03,3755,815,555,Monday,negative
3779,Facebook,poll,09/20/2023 11:33,623,709,288,Tuesday,positive
3780,Facebook,video,05/22/2023 16:09,2744,413,798,Wednesday,positive
3781,LinkedIn,video,11/27/2023 16:48,145,814,651,Saturday,negative
3782,Facebook,image,03/31/2023 22:22,620,431,222,Sunday,neutral
3783,Facebook,poll,08/04/2023 08:39,4265,936,764,Sunday,positive
3784,Facebook,video,10/16/2023 07:31,2824,956,821,Tuesday,negative
3785,LinkedIn,video,08/22/2023 17:10,1375,968,435,Friday,positive
3786,Instagram,poll,06/09/2023 22:59,738,584,519,Saturday,neutral
3787,LinkedIn,text,11/02/2023 21:27,3789,90,236,Friday,negative
3788,LinkedIn,image,01/07/2023 23:37,3296,692,276,Thursday,negative
3789,Instagram,text,05/14/2023 03:31,1881,511,542,Tuesday,negative
3790,LinkedIn,carousel,08/28/2023 21:59,729,374,217,Wednesday,neutral
3791,LinkedIn,carousel,07/19/2023 08:52,3539,318,256,Thursday,neutral
3792,LinkedIn,carousel,10/26/2023 04:48,3810,951,759,Monday,neutral
3793,LinkedIn,image,08/14/2023 06:42,3655,837,967,Thursday,positive
3794,Twitter,text,09/13/2023 09:09,1194,515,484,Wednesday,negative
3795,Facebook,text,06/20/2023 07:17,299,709,475,Wednesday,positive
3796,Facebook,text,02/04/2023 12:01,4630,460,431,Saturday,neutral
3797,Twitter,poll,03/25/2023 05:55,507,992,322,Tuesday,neutral
3798,Facebook,text,02/17/2023 03:01,2776,988,783,Saturday,negative
3799,LinkedIn,video,08/03/2023 15:07,4653,405,91,Wednesday,negative
3800,Facebook,text,09/01/2023 12:47,2247,595,942,Sunday,positive
3801,Facebook,text,04/19/2023 11:10,1018,449,171,Saturday,positive
3802,Twitter,image,09/08/2023 06:27,1288,707,79,Thursday,neutral
3803,Twitter,text,12/31/2023 23:52,2957,289,918,Wednesday,negative
3804,Instagram,video,02/07/2023 07:01,2196,264,561,Thursday,negative
3805,Instagram,video,02/22/2023 22:30,2683,41,639,Wednesday,negative
3806,LinkedIn,poll,10/17/2023 23:53,1400,366,336,Friday,negative
3807,Instagram,video,11/09/2023 10:01,2315,648,246,Thursday,neutral
3808,LinkedIn,video,10/14/2023 11:12,3097,473,380,Saturday,negative
3809,Twitter,video,12/05/2023 22:02,678,830,916,Sunday,neutral
3810,Twitter,video,10/08/2023 03:18,2330,225,280,Wednesday,positive
3811,Facebook,poll,10/31/2023 22:27,3197,586,553,Thursday,positive
3812,Twitter,carousel,01/30/2023 22:30,677,300,676,Tuesday,neutral
3813,Twitter,video,02/11/2023 18:51,3605,287,167,Saturday,neutral
3814,LinkedIn,poll,04/20/2023 01:12,2329,594,109,Sunday,negative
3815,Facebook,video,10/16/2023 16:34,4844,731,571,Monday,neutral
3816,Facebook,carousel,12/07/2023 02:07,4162,560,567,Monday,negative
3817,LinkedIn,image,10/06/2023 01:00,1166,741,897,Thursday,positive
3818,LinkedIn,poll,07/21/2023 07:24,1536,632,150,Friday,positive
3819,Facebook,image,07/31/2023 20:01,189,797,785,Monday,neutral
3820,LinkedIn,text,12/11/2023 12:48,159,926,493,Tuesday,positive
3821,LinkedIn,carousel,11/01/2023 13:28,3652,799,921,Sunday,negative
3822,LinkedIn,image,02/11/2023 11:25,118,793,240,Tuesday,negative
3823,Instagram,carousel,07/21/2023 18:05,3365,163,727,Thursday,negative
3824,Instagram,poll,05/13/2023 02:44,253,33,86,Saturday,neutral
3825,Facebook,video,09/15/2023 22:10,3672,576,165,Friday,negative
3826,LinkedIn,text,12/21/2023 18:21,974,554,394,Thursday,negative
3827,LinkedIn,image,07/02/2023 21:07,2072,118,793,Friday,positive
3828,Twitter,text,06/04/2023 17:18,4287,399,613,Friday,positive
3829,Instagram,video,07/20/2023 20:36,1094,931,677,Wednesday,positive
3830,Facebook,poll,10/13/2023 14:40,274,323,543,Sunday,neutral
3831,Twitter,carousel,09/20/2023 04:24,2145,257,761,Saturday,negative
3832,Facebook,text,04/06/2023 05:46,828,943,789,Friday,negative
3833,Facebook,poll,04/03/2023 08:19,1451,235,886,Wednesday,negative
3834,LinkedIn,video,01/03/2023 14:19,834,715,622,Monday,positive
3835,Facebook,carousel,01/12/2023 03:45,763,149,739,Tuesday,neutral
3836,Facebook,carousel,03/16/2023 01:30,3734,520,90,Wednesday,neutral
3837,Instagram,carousel,05/25/2023 22:21,2100,367,284,Monday,negative
3838,Facebook,video,12/25/2023 18:27,2341,893,612,Friday,neutral
3839,Instagram,video,02/09/2023 20:34,354,108,756,Tuesday,neutral
3840,Instagram,text,12/13/2023 21:01,2228,513,414,Tuesday,negative
3841,Instagram,image,02/01/2023 20:46,654,186,608,Tuesday,neutral
3842,LinkedIn,carousel,05/13/2023 19:24,2885,103,117,Wednesday,positive
3843,LinkedIn,text,08/01/2023 16:27,1146,561,922,Monday,negative
3844,Twitter,carousel,06/29/2023 17:00,3830,61,208,Friday,negative
3845,LinkedIn,poll,07/05/2023 07:58,776,871,932,Thursday,neutral
3846,Facebook,image,07/28/2023 05:15,2976,854,473,Monday,neutral
3847,Instagram,carousel,01/17/2023 22:25,4018,828,704,Sunday,negative
3848,LinkedIn,poll,01/09/2023 12:43,4150,597,207,Wednesday,negative
3849,Twitter,image,10/24/2023 22:44,2368,568,683,Friday,negative
3850,Facebook,image,04/23/2023 15:41,1214,242,715,Monday,positive
3851,Facebook,carousel,04/13/2023 11:44,2883,931,684,Sunday,positive
3852,LinkedIn,video,12/05/2023 06:13,1465,852,887,Wednesday,neutral
3853,Instagram,poll,04/30/2023 09:16,2390,363,502,Sunday,neutral
3854,Twitter,carousel,11/21/2023 14:53,2692,999,803,Saturday,positive
3855,Instagram,image,04/20/2023 13:49,1847,833,65,Tuesday,neutral
3856,Facebook,carousel,07/20/2023 04:40,542,30,348,Saturday,positive
3857,Twitter,poll,05/25/2023 11:32,1681,515,559,Tuesday,negative
3858,Facebook,poll,08/21/2023 15:49,4423,431,87,Wednesday,neutral
3859,Instagram,carousel,11/01/2023 11:10,4270,749,996,Sunday,negative
3860,Facebook,poll,03/07/2023 00:52,2695,180,852,Sunday,negative
3861,LinkedIn,carousel,07/06/2023 04:14,3595,91,168,Saturday,neutral
3862,Twitter,carousel,05/19/2023 21:42,4159,631,779,Saturday,neutral
3863,LinkedIn,poll,12/20/2023 14:08,3396,923,91,Sunday,positive
3864,LinkedIn,carousel,06/21/2023 04:30,315,651,35,Friday,positive
3865,LinkedIn,poll,08/11/2023 03:20,117,559,873,Saturday,positive
3866,Instagram,poll,02/03/2023 17:47,1423,569,51,Thursday,positive
3867,Facebook,video,05/25/2023 17:12,2388,781,841,Wednesday,positive
3868,Facebook,video,08/26/2023 12:07,2197,502,131,Saturday,neutral
3869,Instagram,text,11/01/2023 17:30,3236,436,590,Saturday,negative
3870,LinkedIn,text,04/06/2023 19:51,1528,988,407,Saturday,negative
3871,LinkedIn,video,06/08/2023 09:07,699,48,940,Friday,neutral
3872,Twitter,video,08/18/2023 05:18,2261,649,515,Wednesday,neutral
3873,LinkedIn,image,02/02/2023 18:34,1649,161,488,Monday,positive
3874,Instagram,image,08/19/2023 12:45,2531,219,349,Tuesday,positive
3875,Twitter,carousel,03/24/2023 13:33,3104,855,232,Tuesday,positive
3876,Twitter,poll,01/29/2023 14:26,2746,553,914,Saturday,positive
3877,Facebook,image,11/30/2023 08:35,2469,861,248,Sunday,positive
3878,LinkedIn,video,05/15/2023 07:09,1186,446,322,Monday,negative
3879,Facebook,poll,02/08/2023 04:52,4100,172,17,Friday,neutral
3880,Twitter,video,04/16/2023 17:39,1984,823,126,Saturday,positive
3881,LinkedIn,text,08/24/2023 19:44,3361,995,780,Saturday,negative
3882,LinkedIn,poll,01/12/2023 16:23,3556,33,800,Friday,neutral
3883,Facebook,video,02/20/2023 06:06,415,370,604,Sunday,positive
3884,LinkedIn,image,09/12/2023 03:32,4292,771,705,Saturday,neutral
3885,Twitter,poll,08/19/2023 09:30,2371,277,607,Wednesday,positive
3886,Instagram,poll,01/11/2023 06:23,198,78,94,Wednesday,negative
3887,Instagram,image,04/26/2023 17:15,444,469,220,Saturday,negative
3888,Facebook,image,03/11/2023 07:48,754,502,991,Thursday,positive
3889,Twitter,image,04/03/2023 05:46,1547,554,645,Thursday,negative
3890,Twitter,image,04/12/2023 14:25,4214,483,536,Tuesday,neutral
3891,LinkedIn,poll,12/28/2023 07:35,130,318,771,Friday,positive
3892,Twitter,image,05/18/2023 07:57,2000,380,405,Saturday,neutral
3893,Facebook,text,09/22/2023 21:33,2704,162,337,Monday,negative
3894,LinkedIn,carousel,05/17/2023 03:27,2935,56,541,Wednesday,neutral
3895,Instagram,poll,11/25/2023 06:33,4351,939,45,Thursday,positive
3896,Twitter,text,02/18/2023 17:01,3865,572,655,Monday,negative
3897,Instagram,carousel,01/24/2023 09:25,3649,925,373,Sunday,positive
3898,Twitter,poll,08/05/2023 19:21,181,749,903,Thursday,positive
3899,Twitter,image,08/08/2023 18:29,4545,695,399,Thursday,negative
3900,Instagram,image,05/29/2023 12:34,101,337,950,Wednesday,neutral
3901,Twitter,poll,04/13/2023 18:44,4697,701,676,Thursday,negative
3902,Instagram,poll,05/08/2023 08:20,1021,480,655,Thursday,negative
3903,LinkedIn,carousel,07/09/2023 05:05,456,181,54,Thursday,negative
3904,Twitter,text,04/30/2023 11:36,654,841,819,Monday,neutral
3905,Facebook,poll,08/02/2023 23:52,870,838,470,Thursday,negative
3906,Twitter,carousel,10/15/2023 18:54,1585,463,912,Monday,positive
3907,Facebook,text,04/10/2023 03:57,837,119,179,Friday,positive
3908,Facebook,poll,04/11/2023 00:58,103,907,972,Thursday,positive
3909,Twitter,carousel,06/01/2023 06:40,1577,929,599,Saturday,negative
3910,LinkedIn,image,09/27/2023 14:12,3412,150,37,Thursday,neutral
3911,Instagram,video,11/29/2023 18:16,4893,227,707,Wednesday,negative
3912,LinkedIn,image,03/12/2023 19:47,3976,636,409,Friday,positive
3913,LinkedIn,text,06/02/2023 20:57,2735,992,524,Wednesday,negative
3914,Facebook,image,03/13/2023 06:44,2385,327,74,Wednesday,negative
3915,Facebook,carousel,11/14/2023 14:40,461,86,163,Wednesday,negative
3916,LinkedIn,text,12/21/2023 17:40,141,23,254,Thursday,negative
3917,Facebook,video,05/27/2023 09:51,2990,747,573,Monday,positive
3918,Facebook,carousel,01/26/2023 11:30,2051,36,375,Saturday,negative
3919,Twitter,text,09/15/2023 06:20,4117,133,683,Saturday,negative
3920,LinkedIn,poll,05/29/2023 06:51,97,428,935,Wednesday,neutral
3921,Instagram,poll,05/22/2023 15:03,2526,532,254,Monday,negative
3922,Twitter,video,07/25/2023 05:21,4296,686,234,Monday,negative
3923,Twitter,image,07/14/2023 10:17,1519,947,508,Saturday,neutral
3924,Facebook,image,02/05/2023 23:03,3640,376,368,Monday,neutral
3925,Facebook,poll,02/20/2023 07:22,1820,800,745,Monday,neutral
3926,Instagram,poll,10/02/2023 05:57,1113,482,462,Tuesday,neutral
3927,Twitter,image,07/13/2023 20:09,1128,722,260,Sunday,negative
3928,LinkedIn,text,01/11/2023 04:12,248,744,673,Saturday,positive
3929,Facebook,carousel,01/15/2023 06:41,2545,63,22,Sunday,negative
3930,LinkedIn,image,12/08/2023 06:45,150,700,764,Sunday,negative
3931,Instagram,poll,11/05/2023 21:59,2848,659,511,Monday,positive
3932,Instagram,video,12/14/2023 17:07,1711,228,240,Sunday,positive
3933,Instagram,poll,10/14/2023 01:26,1057,184,155,Friday,neutral
3934,LinkedIn,carousel,03/10/2023 06:42,4320,187,351,Sunday,negative
3935,Facebook,poll,09/13/2023 01:06,183,580,854,Sunday,neutral
3936,Twitter,video,07/17/2023 11:26,4411,593,255,Thursday,positive
3937,Facebook,poll,04/10/2023 14:03,2983,533,548,Tuesday,negative
3938,Facebook,text,08/11/2023 13:31,1251,493,5,Tuesday,positive
3939,Twitter,carousel,09/26/2023 15:23,2972,460,757,Saturday,positive
3940,Twitter,poll,03/03/2023 14:26,2191,300,318,Monday,negative
3941,Facebook,video,01/04/2023 22:43,3529,123,173,Monday,positive
3942,Instagram,image,12/01/2023 09:12,258,950,592,Tuesday,negative
3943,Twitter,poll,04/09/2023 03:42,3204,45,365,Monday,negative
3944,Facebook,image,05/10/2023 05:07,4495,295,624,Thursday,positive
3945,LinkedIn,poll,11/04/2023 12:16,4130,268,533,Monday,positive
3946,Twitter,text,08/13/2023 03:45,4501,195,216,Friday,negative
3947,Twitter,text,05/05/2023 11:50,3995,252,157,Wednesday,positive
